0.623848	0.00985159	3.52228e-08
0.575732	0.335096	2.31172e-09
0.958682	0.56739	1.1271e-26
0.131036	0.324406	0.0219736
0.298701	0.275668	0.00258462
0.146191	0.024758	3.33127
0.107658	0.408096	0.00135486
0.87364	0.272126	6.58057e-18
0.621784	0.329425	1.77111e-10
0.645854	0.874436	2.17901e-25
0.651899	0.467487	1.06223e-13
0.0537219	0.903788	1.58508e-17
0.957103	0.0218251	1.25311e-19
0.814296	0.880927	5.62481e-31
0.736092	0.499373	6.59468e-17
0.969452	0.577991	2.17463e-27
0.293472	0.386519	7.6857e-05
0.227566	0.707173	1.03771e-11
0.457424	0.927862	5.7764e-23
0.581074	0.112614	2.47002e-07
0.709443	0.603931	1.4149e-18
0.261051	0.481985	2.98991e-06
0.720622	0.501313	1.84662e-16
0.574012	0.424942	8.39582e-11
0.998473	0.332311	8.9864e-24
0.145419	0.0499056	3.06709
0.764038	0.191959	3.34026e-13
0.256233	0.500789	1.34427e-06
0.762241	0.976969	4.54451e-33
0.921371	0.479577	3.72895e-23
0.250678	0.150345	0.139515
0.854285	0.976319	2.8448e-36
0.99853	0.291706	3.17187e-23
0.705178	0.928327	3.07776e-29
0.39046	0.463757	1.04518e-07
0.368089	0.465068	2.2975e-07
0.393558	0.526879	4.0609e-09
0.25002	0.0817461	0.314419
0.906648	0.0372985	1.3184e-17
0.876455	0.570851	1.75043e-23
0.29673	0.138953	0.0466424
0.387335	0.935875	5.28552e-22
0.246146	0.981936	5.58522e-22
0.401033	0.166832	0.000800357
0.951264	0.895152	8.91951e-37
0.81422	0.59788	6.94995e-22
0.562642	0.318458	8.3879e-09
0.325474	0.249857	0.00220833
0.343425	0.939182	1.9285e-21
0.824748	0.533697	1.10766e-20
0.838757	0.980781	6.8448e-36
0.980454	0.484738	1.05569e-25
0.992215	0.156943	1.22237e-21
0.741056	0.923109	3.72653e-30
0.687673	0.722944	2.41025e-21
0.524436	0.191775	1.6948e-06
0.166781	0.0904574	1.65311
0.316909	0.296043	0.000824237
0.58717	0.559733	5.13103e-14
0.435472	0.982226	8.559e-25
0.277378	0.89034	1.306e-18
0.936943	0.198249	1.21347e-19
0.965766	0.622268	2.17911e-28
0.463488	0.842138	8.61392e-20
0.819873	0.613759	1.67334e-22
0.448838	0.62046	1.84461e-12
0.0790885	0.240315	0.407499
0.965857	0.161441	1.50248e-20
0.342593	0.962828	2.09401e-22
0.248068	0.282505	0.00852499
0.0572172	0.649908	5.71515e-09
0.0086314	0.0679684	7.908
0.344237	0.597511	4.72332e-10
0.363406	0.762621	3.18555e-15
0.372185	0.314961	6.88544e-05
0.545739	0.243528	1.75736e-07
0.972423	0.506924	7.69761e-26
0.872879	0.476678	3.31984e-21
0.518882	0.854089	2.05767e-21
0.665421	0.726483	8.40462e-21
0.993783	0.518769	5.13488e-27
0.945143	0.0204392	3.91979e-19
0.521135	0.722806	5.726e-17
0.196357	0.172087	0.330905
0.274009	0.270315	0.00606656
0.177865	0.382722	0.00135624
0.413363	0.387865	1.0541e-06
0.850814	0.625242	6.19679e-24
0.448395	0.179806	8.5513e-05
0.999296	0.170819	4.81081e-22
0.947035	0.824558	5.76557e-34
0.340804	0.893479	1.38972e-19
0.699906	0.320733	1.3454e-12
0.56596	0.0888054	7.4695e-07
0.553044	0.0179738	2.24574e-06
0.0856051	0.765688	1.28828e-12
0.914399	0.304789	6.70732e-20
0.583383	0.921138	1.53064e-25
0.561055	0.647835	1.12492e-15
0.166418	0.988934	1.45153e-21
0.0103573	0.0752008	7.49671
0.899171	0.361007	4.10658e-20
0.44526	0.481935	4.48161e-09
0.876595	0.940089	1.32807e-35
0.0736455	0.760115	2.16778e-12
0.248521	0.89782	1.42891e-18
0.665828	0.56338	3.02768e-16
0.722447	0.171289	1.06985e-11
0.858188	0.56156	1.44437e-22
0.135454	0.582281	1.73447e-07
0.404801	0.491927	1.53797e-08
0.816502	0.947152	1.10442e-33
0.776845	0.442056	4.48795e-17
0.6411	0.975314	2.62521e-29
0.108106	0.934989	5.79555e-19
0.36832	0.356667	1.95805e-05
0.50641	0.228498	1.98377e-06
0.358918	0.328411	7.25518e-05
0.610376	0.596354	1.53952e-15
0.926	0.274282	5.5789e-20
0.861693	0.478968	7.85042e-21
0.0230146	0.806506	7.31313e-14
0.951529	0.352269	4.41227e-22
0.584568	0.82887	4.58248e-22
0.812772	0.260164	1.53291e-15
0.582088	0.158791	1.24435e-07
0.799681	0.242306	6.8982e-15
0.428986	0.966827	5.08071e-24
0.462649	0.745392	1.9373e-16
0.797399	0.885896	1.41524e-30
0.252319	0.731175	1.0197e-12
0.858103	0.136214	4.05198e-16
0.34194	0.985398	2.37604e-23
0.584125	0.389882	1.95019e-10
0.750529	0.134602	2.3704e-12
0.255745	0.301329	0.00405567
0.436199	0.19346	0.000113669
0.479008	0.69519	3.33489e-15
0.0609788	0.870231	2.98291e-16
0.977499	0.83152	1.72726e-35
0.357547	0.28668	0.000275018
0.235237	0.6332	1.23603e-09
0.192852	0.259109	0.0542656
0.836837	0.718702	3.77482e-26
0.227112	0.0686367	0.599324
0.576196	0.1334	2.53651e-07
0.0523168	0.2889	0.134333
0.543587	0.0585052	3.2305e-06
0.297387	0.189888	0.0197963
0.454184	0.473683	4.44996e-09
0.194874	0.247136	0.0706495
0.618598	0.776507	3.95716e-21
0.756723	0.251046	1.57375e-13
0.334296	0.516822	5.93165e-08
0.232414	0.189718	0.111037
0.594977	0.773541	2.08787e-20
0.902516	0.594441	4.35981e-25
0.763754	0.416966	3.61427e-16
0.947082	0.604033	3.9805e-27
0.978352	0.161148	4.48083e-21
0.418445	0.806511	1.18382e-17
0.0250815	0.544402	3.55362e-06
0.763386	0.22281	1.8517e-13
0.759269	0.0385975	2.81406e-12
0.707392	0.1294	5.8924e-11
0.827303	0.486142	1.01358e-19
0.58151	0.441892	2.61143e-11
0.874972	0.654086	1.2177e-25
0.229845	0.00831286	0.710127
0.714231	0.078729	6.13997e-11
0.198389	0.319562	0.00846931
0.875128	0.275349	5.29003e-18
0.786615	0.63206	7.73965e-22
0.0269656	0.211254	1.03543
0.541788	0.831737	4.01832e-21
0.998154	0.982666	2.49397e-42
0.674173	0.832367	1.21822e-24
0.594213	0.941731	1.18822e-26
0.675051	0.576777	7.60087e-17
0.894808	0.0324272	3.89587e-17
0.00458654	0.0860275	6.89983
0.864299	0.266698	1.7152e-17
0.399283	0.756839	1.25823e-15
0.198677	0.170565	0.324437
0.679277	0.610994	7.48234e-18
0.980584	0.68329	9.59402e-31
0.061509	0.781633	4.47961e-13
0.901515	0.764374	4.61964e-30
0.82646	0.308353	1.26883e-16
0.48524	0.420917	1.09618e-08
0.356337	0.960058	1.69067e-22
0.686485	0.757211	2.07079e-22
0.446171	0.788403	1.51306e-17
0.694983	0.582604	1.38416e-17
0.821056	0.481287	2.14519e-19
0.990938	0.688249	2.46081e-31
0.409031	0.584873	8.68741e-11
0.961841	0.660352	2.76595e-29
0.544358	0.0230111	3.57993e-06
0.748051	0.49579	3.24507e-17
0.736117	0.926732	3.83837e-30
0.590373	0.406609	6.94083e-11
0.883926	0.141518	3.97061e-17
0.493936	0.578441	2.7326e-12
0.865289	0.908103	6.83254e-34
0.486657	0.243556	3.70757e-06
0.440439	0.466655	1.14519e-08
0.0711462	0.754567	3.36015e-12
0.99968	0.613431	1.34275e-29
0.93347	0.836551	7.62339e-34
0.918852	0.153946	1.41858e-18
0.369377	0.119489	0.00533609
0.248833	0.135015	0.181816
0.202133	0.243649	0.0666344
0.00717688	0.62185	3.99809e-08
0.43378	0.548526	2.40158e-10
0.0746353	0.396064	0.00296972
0.654057	0.727627	1.63678e-20
0.228448	0.520706	9.53095e-07
0.499763	0.524764	3.95105e-11
0.708575	0.0221055	1.22149e-10
0.526467	0.336252	3.35886e-08
0.388927	0.698653	1.30626e-13
0.262658	0.495528	1.4788e-06
0.339404	0.365034	4.02801e-05
0.12126	0.0181972	4.71537
0.839758	0.811904	2.35951e-29
0.67535	0.60007	1.89174e-17
0.371825	0.263636	0.000308036
0.922561	0.475223	4.11368e-23
0.0663698	0.477259	9.08359e-05
0.286888	0.720554	8.68015e-13
0.356394	0.910985	1.66328e-20
0.922358	0.0706737	2.61736e-18
0.81315	0.606051	4.63655e-22
0.893	0.644608	4.57877e-26
0.920749	0.0324854	3.69653e-18
0.981873	0.341171	3.45019e-23
0.0564864	0.367322	0.0100196
0.576986	0.409395	1.3533e-10
0.706949	0.686625	8.12851e-21
0.10077	0.647603	4.70496e-09
0.268503	0.725087	1.04224e-12
0.535243	0.835646	4.12618e-21
0.709345	0.957216	1.50465e-30
0.921199	0.588563	1.12358e-25
0.980965	0.0779584	9.37817e-21
0.247454	0.955423	7.05389e-21
0.788855	0.292744	4.22813e-15
0.151955	0.911789	2.79159e-18
0.442857	0.097345	0.000343154
0.0767449	0.852006	1.28553e-15
0.663362	0.119663	1.35996e-09
0.176803	0.526164	2.03947e-06
0.242851	0.596404	9.89629e-09
0.754969	0.756802	1.53458e-24
0.57742	0.700942	1.2335e-17
0.728801	0.963522	2.02669e-31
0.917279	0.70308	9.88968e-29
0.659874	0.500408	1.2798e-14
0.35282	0.842294	7.78412e-18
0.431549	0.036738	0.000844634
0.456065	0.0867836	0.000208879
0.571747	0.358711	1.28073e-09
0.848377	0.67519	2.96231e-25
0.911814	0.851589	1.5801e-33
0.658331	0.564697	4.61757e-16
0.855146	0.432336	1.15292e-19
0.263169	0.0818847	0.224122
0.236003	0.497646	2.58743e-06
0.932894	0.150965	4.04549e-19
0.276834	0.742621	2.29345e-13
0.229414	0.762692	1.68158e-13
0.556119	0.693862	6.759e-17
0.740855	0.542235	4.9775e-18
0.336262	0.557836	6.13002e-09
0.547197	0.736722	5.15492e-18
0.0826752	0.521922	8.63834e-06
0.942193	0.438167	3.58275e-23
0.276517	0.414789	4.01467e-05
0.353984	0.417186	3.16021e-06
0.644212	0.265925	2.83545e-10
0.398925	0.731568	8.37049e-15
0.464795	0.812377	9.50824e-19
0.619514	0.163462	1.21826e-08
0.309724	0.538695	4.1256e-08
0.839663	0.216264	4.72912e-16
0.751103	0.786981	1.99872e-25
0.782928	0.679272	4.67707e-23
0.523652	0.0188688	1.09105e-05
0.127895	0.526037	4.32543e-06
0.0992632	0.316996	0.0401799
0.746457	0.696219	2.37146e-22
0.360464	0.312521	0.000114198
0.537732	0.669625	9.64323e-16
0.386795	0.861732	4.2296e-19
0.125364	0.992013	1.94757e-21
0.761277	0.783225	1.24359e-25
0.663941	0.861685	2.01631e-25
0.337812	0.607468	3.2276e-10
0.708915	0.73775	1.85461e-22
0.362375	0.436683	1.01787e-06
0.332172	0.808739	2.5197e-16
0.470189	0.461017	3.83873e-09
0.315321	0.605995	7.35651e-10
0.951323	0.8864	1.93398e-36
0.732777	0.789962	6.15374e-25
0.8951	0.952913	7.65898e-37
0.601219	0.685723	8.71527e-18
0.95414	0.225463	1.3411e-20
0.353483	0.989321	1.07974e-23
0.519361	0.896693	4.81814e-23
0.711113	0.668125	2.11851e-20
0.170202	0.582183	1.0257e-07
0.75483	0.432355	3.70234e-16
0.591266	0.409039	5.96308e-11
0.72232	0.0284763	4.49598e-11
0.601021	0.357975	2.36277e-10
0.481235	0.109281	5.15029e-05
0.69334	0.958275	4.17698e-30
0.730212	0.667012	5.76135e-21
0.470094	0.874252	4.0213e-21
0.554926	0.649341	1.43622e-15
0.471676	0.460084	3.73618e-09
0.633586	0.682203	1.50304e-18
0.789214	0.323815	1.57713e-15
0.355338	0.173521	0.00402127
0.362368	0.3254	7.06896e-05
0.996362	0.856662	3.21507e-37
0.923963	0.0436684	2.63373e-18
0.934651	0.678597	1.07431e-28
0.173914	0.970806	7.54863e-21
0.33449	0.773922	3.66705e-15
0.313706	0.456656	2.16145e-06
0.0203793	0.514735	1.72832e-05
0.147091	0.152371	1.0618
0.892973	0.202183	6.26609e-18
0.0895855	0.663622	1.83104e-09
0.489915	0.00923982	6.11279e-05
0.293683	0.935167	1.37014e-20
0.354542	0.783573	8.6676e-16
0.517541	0.314184	1.09708e-07
0.493257	0.176588	1.0955e-05
0.907095	0.538858	6.72082e-24
0.583314	0.760965	1.08935e-19
0.530878	0.470478	1.18454e-10
0.329512	0.106427	0.0249058
0.719535	0.228338	4.22135e-12
0.672407	0.141102	5.62038e-10
0.505058	0.51747	4.42856e-11
0.113016	0.468147	9.19644e-05
0.138553	0.660797	1.26282e-09
0.0215615	0.384274	0.00607248
0.494402	0.410727	1.06904e-08
0.0959998	0.467922	0.000111026
0.35808	0.252999	0.000669541
0.159912	0.648599	2.0405e-09
0.00974049	0.708486	1.25367e-10
0.52345	0.618491	5.54125e-14
0.984316	0.392465	4.13427e-24
0.165896	0.205987	0.302703
0.0160583	0.8925	4.98178e-17
0.254873	0.648002	2.9597e-10
0.972383	0.837503	1.72642e-35
0.919708	0.531049	3.22473e-24
0.338498	0.141204	0.0119935
0.210377	0.812279	5.14766e-15
0.979091	0.579992	7.57229e-28
0.922982	0.553743	6.96485e-25
0.761167	0.932891	3.31896e-31
0.105455	0.384596	0.00352054
0.897672	0.178897	6.41173e-18
0.721206	0.308451	4.35882e-13
0.129419	0.142526	1.56744
0.433635	0.0970722	0.000515427
0.493255	0.140993	1.92807e-05
0.673234	0.0458525	1.29501e-09
0.642514	0.735569	1.93478e-20
0.704499	0.511564	3.46649e-16
0.85278	0.666373	3.67993e-25
0.736244	0.0608893	1.40896e-11
0.366747	0.910708	1.17312e-20
0.2711	0.373954	0.000233056
0.0365372	0.0807477	6.75192
0.127202	0.886418	3.86009e-17
0.0230653	0.658062	3.8457e-09
0.052106	0.744956	7.76715e-12
0.470822	0.100904	9.23295e-05
0.886	0.996676	2.41785e-38
0.136472	0.683524	2.82053e-10
0.994917	0.569349	2.92727e-28
0.0467652	0.982276	1.00161e-20
0.115707	0.692054	2.03821e-10
0.356635	0.96578	9.64155e-23
0.861168	0.654471	3.93559e-25
0.694598	0.11515	1.71963e-10
0.333681	0.178001	0.00783793
0.65737	0.424571	5.03481e-13
0.763103	0.466506	4.25828e-17
0.562357	0.527351	1.24164e-12
0.180018	0.561742	2.78055e-07
0.198914	0.155619	0.412045
0.484857	0.995765	2.31179e-26
0.830708	0.703538	1.85001e-25
0.356881	0.100451	0.0103565
0.274644	0.946187	8.3473e-21
0.559294	0.0466753	1.44586e-06
0.471818	0.848747	3.33713e-20
0.887292	0.715774	6.01327e-28
0.0200282	0.614044	6.36446e-08
0.23172	0.519702	9.31363e-07
0.62601	0.343536	8.46354e-11
0.811053	0.375227	4.55575e-17
0.436633	0.484059	5.9167e-09
0.584789	0.543844	1.41765e-13
0.380821	0.460872	1.73203e-07
0.874809	0.914442	1.67481e-34
0.0324923	0.0984625	5.84189
0.859601	0.308971	7.61629e-18
0.878337	0.210522	1.92853e-17
0.244394	0.530596	3.88697e-07
0.734312	0.579328	1.0074e-18
0.767674	0.298951	1.82944e-14
0.470782	0.426004	1.76387e-08
0.856377	0.127322	5.28212e-16
0.900996	0.0335734	2.22669e-17
0.268443	0.723914	1.13647e-12
0.826771	0.536015	8.27931e-21
0.808519	0.773904	6.30211e-27
0.00520617	0.500123	3.69876e-05
0.569789	0.443835	4.70482e-11
0.528126	0.219164	7.94997e-07
0.488291	0.712773	6.17323e-16
0.58386	0.93905	2.81359e-26
0.605025	0.654686	5.54616e-17
0.30167	0.171714	0.0241867
0.00381159	0.0613525	8.27842
0.15112	0.86708	1.50787e-16
0.0151359	0.389269	0.00506506
0.444953	0.332082	2.02384e-06
0.302006	0.815215	3.87584e-16
0.324388	0.991923	2.23681e-23
0.257448	0.928771	6.74984e-20
0.856887	0.697486	3.10406e-26
0.645911	0.818774	2.4169e-23
0.132954	0.561268	5.96394e-07
0.23729	0.131421	0.252508
0.791484	0.472262	3.57938e-18
0.309899	0.464551	1.69188e-06
0.715609	0.243545	3.90814e-12
0.268322	0.687618	1.47735e-11
0.798901	0.120865	6.6609e-14
0.382594	0.263005	0.000208635
0.328271	0.243698	0.00234627
0.832295	0.387778	4.92703e-18
0.391689	0.114634	0.00241641
0.658941	0.825161	6.11015e-24
0.473855	0.0769971	9.89635e-05
0.0899223	0.323339	0.0358247
0.356789	0.554038	3.71732e-09
0.723085	0.890574	2.65449e-28
0.879727	0.568235	1.52429e-23
0.326192	0.303029	0.000496071
0.00788594	0.538945	4.91304e-06
0.0507193	0.438552	0.000585849
0.750763	0.0769633	4.28521e-12
0.52269	0.859068	1.10158e-21
0.349852	0.968427	9.4846e-23
0.352019	0.385627	1.20231e-05
0.227077	0.490151	4.60669e-06
0.960586	0.56601	1.0153e-26
0.927816	0.798547	2.88453e-32
0.175329	0.755698	8.54395e-13
0.0118401	0.996051	2.84051e-21
0.628781	0.917626	1.34945e-26
0.533733	0.443578	3.47928e-10
0.221048	0.159753	0.242541
0.966933	0.244322	2.51992e-21
0.322862	0.348997	0.000123489
0.588428	0.713916	2.59324e-18
0.789943	0.564984	3.2985e-20
0.689009	0.168729	1.18332e-10
0.823159	0.832066	1.78847e-29
0.526983	0.0115711	9.26108e-06
0.475564	0.796963	1.98102e-18
0.550342	0.593484	5.95251e-14
0.685551	0.0519028	5.44527e-10
0.330561	0.743064	4.34066e-14
0.6782	0.510246	2.28429e-15
0.699545	0.250171	1.03417e-11
0.622898	0.0426183	3.42934e-08
0.284967	0.446439	8.10429e-06
0.297934	0.373898	0.000108841
0.102437	0.651119	3.68164e-09
0.365182	0.617222	6.78661e-11
0.654978	0.222296	4.08701e-10
0.136027	0.204403	0.49085
0.406896	0.699694	5.94146e-14
0.762545	0.0944207	1.513e-12
0.929517	0.398417	6.18755e-22
0.188389	0.262174	0.0545467
0.354327	0.180657	0.0036733
0.307543	0.87048	3.10571e-18
0.153126	0.582241	1.34723e-07
0.731913	0.267516	6.50844e-13
0.137716	0.584759	1.45533e-07
0.0480745	0.988093	5.61187e-21
0.886132	0.223552	7.30695e-18
0.241021	0.843875	1.88348e-16
0.0102038	0.495246	4.69678e-05
0.598847	0.822151	3.42799e-22
0.887921	0.294889	9.81101e-19
0.199782	0.729398	3.80712e-12
0.998595	0.379227	1.67265e-24
0.670067	0.821478	3.95043e-24
0.578192	0.667999	1.12471e-16
0.060784	0.596758	1.53713e-07
0.719155	0.838248	3.24659e-26
0.436068	0.996426	2.0467e-25
0.928045	0.657933	7.9072e-28
0.878645	0.38581	1.0084e-19
0.316795	0.372767	6.3585e-05
0.0964979	0.841041	2.74086e-15
0.376103	0.163003	0.00224604
0.590052	0.00521716	2.74903e-07
0.684825	0.861589	4.97142e-26
0.729438	0.67124	4.59383e-21
0.525967	0.925089	2.56797e-24
0.965716	0.791178	1.4324e-33
0.334227	0.357369	6.32482e-05
0.303714	0.528051	8.7517e-08
0.953883	0.90562	2.7081e-37
0.75594	0.0756823	2.92995e-12
0.992544	0.69233	1.58318e-31
0.998627	0.921759	7.85569e-40
0.00107919	0.138018	3.85774
0.663987	0.625664	8.43542e-18
0.530539	0.776599	6.18912e-19
0.300193	0.344397	0.000293487
0.282308	0.743939	1.78428e-13
0.390373	0.00669078	0.00489655
0.451919	0.399813	1.24186e-07
0.663897	0.119221	1.31943e-09
0.742464	0.597367	1.90918e-19
0.94685	0.708238	4.36586e-30
0.361246	0.455077	4.66937e-07
0.473076	0.996606	3.73796e-26
0.959229	0.769432	1.45933e-32
0.842352	0.416505	6.68593e-19
0.198914	0.141469	0.508436
0.664536	0.861343	1.99612e-25
0.591269	0.460372	6.40136e-12
0.478672	0.0437846	9.61479e-05
0.887236	0.778285	5.66534e-30
0.634538	0.674919	2.31965e-18
0.367018	0.463401	2.582e-07
0.380916	0.0571382	0.00600293
0.322079	0.175957	0.0118884
0.313399	0.304205	0.00072061
0.775244	0.528894	7.50123e-19
0.125989	0.505457	1.28086e-05
0.20745	0.614321	7.42269e-09
0.897559	0.271321	8.08774e-19
0.0953373	0.334035	0.0239728
0.122214	0.0543808	4.08739
0.978437	0.58345	6.60197e-28
0.0437599	0.472924	0.000126406
0.430856	0.399991	3.12419e-07
0.654235	0.735003	9.43261e-21
0.201995	0.933023	1.62419e-19
0.316757	0.728946	1.91804e-13
0.403432	0.480421	2.84388e-08
0.440301	0.131752	0.000259029
0.350507	0.973954	5.41952e-23
0.236622	0.901356	1.3875e-18
0.0877396	0.639839	8.76907e-09
0.776951	0.222821	6.51189e-14
0.960188	0.876695	1.95021e-36
0.607223	0.595587	1.95266e-15
0.0278221	0.606373	9.9757e-08
0.310898	0.256903	0.00293736
0.772303	0.090111	7.44561e-13
0.495179	0.465417	9.37192e-10
0.256596	0.61395	2.42786e-09
0.665484	0.782925	1.18229e-22
0.622116	0.903185	7.62331e-26
0.833201	0.605981	8.93699e-23
0.726902	0.0403255	3.09688e-11
0.750163	0.997429	1.50286e-33
0.794568	0.298245	2.28641e-15
0.596849	0.239967	1.03316e-08
0.129702	0.906672	6.08181e-18
0.431411	0.724852	3.54332e-15
0.588061	0.541423	1.33436e-13
0.698728	0.515081	4.33848e-16
0.961613	0.836694	5.23427e-35
0.311045	0.731194	1.9474e-13
0.180949	0.201512	0.255408
0.817086	0.76199	7.84191e-27
0.765436	0.675277	2.37476e-22
0.387992	0.983038	5.58227e-24
0.911782	0.317979	5.64873e-20
0.280397	0.638224	2.80333e-10
0.630501	0.829322	2.70949e-23
0.406886	0.532907	1.73078e-09
0.560742	0.389399	7.57812e-10
0.636556	0.59582	3.1071e-16
0.94917	0.694358	9.27536e-30
0.0683462	0.694953	2.57777e-10
0.0672373	0.0577064	6.75337
0.87082	0.87975	5.33045e-33
0.965666	0.946611	1.9625e-39
0.696895	0.720235	1.54772e-21
0.992028	0.0171602	4.2045e-21
0.411208	0.17995	0.000421731
0.427748	0.162639	0.000283467
0.478065	0.832642	9.60548e-20
0.219668	0.958364	1.0187e-20
0.220916	0.932595	1.13295e-19
0.127023	0.88218	5.62783e-17
0.796171	0.243479	8.87161e-15
0.153816	0.180435	0.601562
0.578599	0.507479	1.37444e-12
0.196918	0.599035	2.32162e-08
0.986743	0.192557	1.12733e-21
0.306919	0.380625	6.43528e-05
0.161846	0.145586	0.935298
0.869793	0.618333	1.86043e-24
0.323178	0.650665	3.45752e-11
0.733032	0.0708297	1.67092e-11
0.434459	0.952047	1.65642e-23
0.0503784	0.709243	1.05153e-10
0.249877	0.68964	2.07286e-11
0.776316	0.537386	4.3896e-19
0.839582	0.863038	3.30707e-31
0.0783062	0.0931411	4.76944
0.423218	0.02732	0.00124277
0.166581	0.722458	1.15756e-11
0.34516	0.101689	0.0154335
0.0893977	0.506785	1.77598e-05
0.539228	0.802085	5.20163e-20
0.635121	0.475052	2.18925e-13
0.196104	0.914222	1.03688e-18
0.32421	0.995222	1.62104e-23
0.701444	0.162113	5.56129e-11
0.638674	0.187815	2.37957e-09
0.611384	0.529315	6.30009e-14
0.190595	0.326066	0.00798895
0.19682	0.952954	2.74916e-20
0.301452	0.503166	3.38108e-07
0.717922	0.111416	3.45478e-11
0.570982	0.486681	5.98759e-12
0.648218	0.601775	1.02832e-16
0.0398391	0.576217	5.69736e-07
0.484577	0.284409	1.39507e-06
0.0553123	0.633656	1.63934e-08
0.857215	0.215037	1.09528e-16
0.128863	0.792895	9.722e-14
0.18271	0.799808	2.42302e-14
0.368855	0.350629	2.37682e-05
0.0225526	0.0418949	8.92981
0.128072	0.511671	9.09377e-06
0.660835	0.657728	1.32797e-18
0.433383	0.873016	2.3522e-20
0.786701	0.0808928	2.62242e-13
0.565382	0.379709	8.47084e-10
0.77151	0.768261	1.81229e-25
0.160646	0.976109	5.62405e-21
0.468289	0.541608	7.38378e-11
0.812496	0.61332	3.13905e-22
0.0726806	0.54358	2.94467e-06
0.953053	0.95723	2.39521e-39
0.163777	0.602307	3.46757e-08
0.967926	0.938797	3.29465e-39
0.367977	0.595403	2.29984e-10
0.936735	0.704644	1.45908e-29
0.944054	0.718099	2.81487e-30
0.0897488	0.407797	0.00163668
0.847648	0.414572	4.63153e-19
